112;0;0.001;0.003
113;0;0.001;0.003
114;0;0.001;0.003
115;0;0.001;0.003
116;0;0.001;0.003
117;0;0.001;0.003
118;0;0.001;0.003
119;0;0.001;0.003
120;0;0.001;0.003
121;0;0.001;0.003
122;0;0.001;0.003
123;0;0.001;0.003
124;0;0.001;0.003
125;0;0.001;0.003
126;0;0.001;0.003
127;0;0.001;0.003
128;0;0.001;0.003
129;0;0.002;0.008
130;0;0.003;0.008
131;0.002;0.004;0.013
132;0.001;0.002;0.007
133;0;0.001;0.005
134;0;0.002;0.005
135;0;0.002;0.006
136;0;0.001;0.006
137;0;0.002;0.006
138;0;0.002;0.006
139;0;0.002;0.007
140;0.001;0.002;0.007
141;0;0.003;0.007
142;0.001;0.002;0.007
143;0;0.002;0.007
144;0;0.002;0.007
145;0.002;0.004;0.014
146;0.001;0.003;0.007
147;0;0.002;0.007
148;0;0.002;0.007
149;0;0.002;0.008
150;0.001;0.002;0.007
151;0.001;0.003;0.009
152;0;0.002;0.007
153;0;0.002;0.007
154;0.001;0.002;0.008
155;0;0.002;0.008
156;0;0.002;0.009
157;0.001;0.003;0.012
158;0.001;0.004;0.012
159;0.001;0.004;0.011
160;0.001;0.003;0.01
161;0.001;0.002;0.008
162;0.001;0.002;0.008
163;0.001;0.002;0.008
164;0.001;0.002;0.008
165;0.001;0.002;0.009
166;0.001;0.003;0.009
167;0.001;0.002;0.009
168;0.001;0.003;0.009
169;0.001;0.003;0.009
170;0.001;0.003;0.009
171;0.001;0.002;0.009
172;0.001;0.002;0.009
173;0.001;0.002;0.009
174;0.001;0.002;0.009
175;0.001;0.003;0.009
176;0.001;0.003;0.009
177;0.001;0.003;0.01
178;0.001;0.003;0.01
179;0.001;0.003;0.009
180;0.001;0.003;0.009
181;0.001;0.003;0.009
182;0.001;0.003;0.009
183;0.001;0.003;0.009
184;0.001;0.003;0.01
185;0.001;0.003;0.009
186;0.001;0.003;0.012
187;0.001;0.003;0.01
188;0.001;0.003;0.009
189;0.001;0.003;0.011
190;0.001;0.003;0.011
191;0.001;0.003;0.009
192;0.001;0.003;0.012
193;0.001;0.003;0.011
194;0.001;0.003;0.01
195;0.001;0.003;0.01
196;0.001;0.003;0.01
197;0.001;0.003;0.011
198;0.001;0.003;0.01
199;0.001;0.003;0.012
200;0.001;0.003;0.012
201;0.001;0.003;0.011
202;0.001;0.003;0.013
203;0.001;0.003;0.01
204;0.001;0.003;0.01
205;0.001;0.003;0.01
206;0.001;0.003;0.011
207;0.001;0.003;0.011
208;0.001;0.003;0.011
209;0.001;0.003;0.011
210;0.001;0.003;0.011
211;0.001;0.003;0.011
212;0.001;0.003;0.011
213;0.001;0.003;0.011
214;0.001;0.003;0.011
215;0.001;0.003;0.011
216;0.001;0.003;0.011
217;0.001;0.003;0.011
218;0.001;0.003;0.011
219;0.001;0.003;0.011
220;0.001;0.003;0.011
221;0.001;0.003;0.012
222;0.001;0.004;0.011
223;0.001;0.004;0.011
224;0.001;0.004;0.011
225;0.001;0.004;0.011
226;0.001;0.004;0.011
227;0.001;0.004;0.011
228;0.001;0.004;0.011
229;0.001;0.004;0.011
230;0.001;0.004;0.011
231;0.002;0.004;0.012
232;0.001;0.004;0.012
233;0.001;0.004;0.012
234;0.002;0.004;0.012
235;0.001;0.004;0.012
236;0.002;0.006;0.012
237;0.002;0.004;0.012
238;0.001;0.004;0.012
239;0.002;0.004;0.012
240;0.002;0.004;0.012
241;0.002;0.004;0.012
242;0.002;0.004;0.011
243;0.002;0.004;0.013
244;0.002;0.004;0.012
245;0.002;0.004;0.012
246;0.002;0.005;0.013
247;0.005;0.005;0.016
248;0.002;0.005;0.012
249;0.002;0.005;0.012
250;0.002;0.004;0.012
251;0.002;0.005;0.012
252;0.002;0.004;0.012
253;0.002;0.006;0.012
254;0.002;0.005;0.012
255;0.002;0.004;0.012
256;0.002;0.005;0.013
257;0.002;0.005;0.015
258;0.002;0.005;0.017
259;0.002;0.005;0.017
260;0.002;0.005;0.018
261;0.002;0.005;0.019
262;0.002;0.005;0.021
263;0.002;0.005;0.022
264;0.002;0.007;0.025
265;0.002;0.005;0.022
266;0.002;0.005;0.022
267;0.002;0.006;0.023
268;0.002;0.005;0.022
269;0.002;0.006;0.022
270;0.002;0.006;0.023
271;0.002;0.005;0.024
272;0.002;0.006;0.023
273;0.002;0.006;0.026
274;0.002;0.006;0.024
275;0.002;0.005;0.024
276;0.002;0.006;0.024
277;0.002;0.006;0.025
278;0.002;0.006;0.025
279;0.002;0.006;0.025
280;0.002;0.006;0.025
281;0.002;0.006;0.025
282;0.002;0.006;0.025
283;0.002;0.006;0.025
284;0.002;0.006;0.026
285;0.002;0.006;0.026
286;0.002;0.006;0.026
287;0.002;0.006;0.026
288;0.002;0.006;0.026
289;0.002;0.006;0.027
290;0.002;0.006;0.027
291;0.003;0.006;0.028
292;0.002;0.006;0.028
293;0.002;0.006;0.028
294;0.002;0.006;0.028
295;0.002;0.006;0.028
296;0.003;0.006;0.028
297;0.002;0.006;0.029
298;0.002;0.006;0.029
299;0.003;0.006;0.029
300;0.003;0.006;0.059
301;0.008;0.018;0.08
302;0.008;0.018;0.081
303;0.008;0.018;0.081
304;0.008;0.018;0.081
305;0.007;0.01;0.074
306;0.008;0.019;0.084
307;0.008;0.019;0.083
308;0.008;0.019;0.083
309;0.008;0.019;0.081
310;0.008;0.019;0.05
311;0.003;0.008;0.038
312;0.005;0.012;0.057
313;0.008;0.016;0.084
314;0.008;0.02;0.084
315;0.008;0.019;0.082
316;0.008;0.019;0.085
317;0.008;0.019;0.086
318;0.008;0.02;0.085
319;0.008;0.02;0.085
320;0.009;0.014;0.062
321;0.009;0.02;0.088
322;0.009;0.02;0.089
323;0.009;0.021;0.085
324;0.009;0.02;0.09
325;0.009;0.017;0.075
326;0.003;0.007;0.035
327;0.003;0.008;0.036
328;0.003;0.008;0.033
329;0.003;0.008;0.034
330;0.003;0.008;0.034
331;0.003;0.007;0.034
332;0.003;0.007;0.035
333;0.003;0.008;0.035
334;0.003;0.008;0.035
335;0.003;0.008;0.034
336;0.003;0.008;0.034
337;0.003;0.008;0.035
338;0.003;0.008;0.035
339;0.003;0.008;0.035
340;0.003;0.008;0.035
341;0.003;0.008;0.036
342;0.003;0.008;0.035
343;0.003;0.008;0.035
344;0.003;0.008;0.036
345;0.003;0.008;0.036
346;0.003;0.008;0.036
347;0.003;0.008;0.036
348;0.003;0.008;0.036
349;0.004;0.008;0.036
350;0.003;0.008;0.036
351;0.004;0.008;0.036
352;0.004;0.008;0.036
353;0.004;0.008;0.036
354;0.003;0.008;0.036
355;0.004;0.008;0.037
356;0.004;0.008;0.037
357;0.005;0.009;0.04
358;0.004;0.008;0.038
359;0.004;0.008;0.037
360;0.004;0.009;0.037
361;0.004;0.008;0.037
362;0.004;0.008;0.038
363;0.004;0.009;0.037
364;0.004;0.009;0.037
365;0.004;0.009;0.037
366;0.004;0.008;0.038
367;0.004;0.009;0.037
368;0.004;0.009;0.038
369;0.004;0.009;0.038
370;0.004;0.009;0.038
371;0.004;0.009;0.038
372;0.004;0.009;0.038
373;0.004;0.009;0.038
374;0.004;0.009;0.038
375;0.004;0.009;0.038
376;0.004;0.009;0.038
377;0.004;0.009;0.038
378;0.004;0.009;0.038
379;0.004;0.009;0.038
380;0.004;0.009;0.038
381;0.004;0.009;0.038
382;0.004;0.009;0.038
383;0.004;0.009;0.038
384;0.004;0.009;0.037
385;0.004;0.009;0.039
386;0.004;0.009;0.039
387;0.004;0.009;0.04
388;0.004;0.009;0.04
389;0.004;0.01;0.04
390;0.004;0.009;0.04
391;0.004;0.01;0.04
392;0.004;0.009;0.04
393;0.004;0.009;0.041
394;0.004;0.01;0.041
395;0.005;0.009;0.042
396;0.005;0.01;0.041
397;0.004;0.01;0.041
398;0.005;0.01;0.041
399;0.004;0.01;0.041
400;0.004;0.01;0.042
401;0.005;0.01;0.042
402;0.004;0.01;0.042
403;0.005;0.01;0.042
404;0.005;0.01;0.042
405;0.005;0.01;0.044
406;0.005;0.01;0.042
407;0.005;0.01;0.042
408;0.005;0.01;0.043
409;0.005;0.01;0.043
410;0.005;0.01;0.043
411;0.005;0.01;0.044
412;0.005;0.01;0.043
413;0.005;0.01;0.043
414;0.005;0.01;0.043
415;0.005;0.01;0.042
416;0.005;0.01;0.043
417;0.005;0.01;0.044
418;0.005;0.01;0.044
419;0.005;0.011;0.044
420;0.005;0.011;0.044
421;0.005;0.011;0.044
422;0.005;0.011;0.044
423;0.005;0.013;0.045
424;0.005;0.011;0.045
425;0.005;0.011;0.045
426;0.006;0.011;0.046
427;0.005;0.011;0.046
428;0.006;0.011;0.046
429;0.005;0.011;0.046
430;0.006;0.011;0.044
431;0.005;0.011;0.044
432;0.005;0.011;0.045
433;0.006;0.011;0.045
434;0.005;0.011;0.045
435;0.005;0.011;0.045
436;0.005;0.011;0.045
437;0.006;0.011;0.045
438;0.006;0.011;0.046
439;0.006;0.011;0.045
440;0.006;0.011;0.045
441;0.006;0.011;0.045
442;0.006;0.011;0.046
443;0.006;0.011;0.045
444;0.006;0.011;0.045
445;0.006;0.011;0.045
446;0.006;0.011;0.045
447;0.006;0.011;0.045
448;0.006;0.011;0.045
449;0.006;0.011;0.045
450;0.006;0.011;0.046
451;0.006;0.011;0.045
452;0.006;0.011;0.045
453;0.006;0.012;0.045
454;0.006;0.012;0.046
455;0.006;0.012;0.047
456;0.007;0.012;0.05
457;0.006;0.012;0.046
458;0.006;0.012;0.046
459;0.006;0.014;0.047
460;0.006;0.012;0.047
461;0.006;0.012;0.047
462;0.006;0.012;0.046
463;0.006;0.012;0.046
464;0.006;0.012;0.046
465;0.006;0.012;0.047
466;0.006;0.012;0.046
467;0.006;0.012;0.047
468;0.006;0.013;0.047
469;0.006;0.012;0.048
470;0.006;0.012;0.047
471;0.006;0.013;0.047
472;0.007;0.012;0.047
473;0.006;0.013;0.047
474;0.007;0.013;0.047
475;0.007;0.013;0.047
476;0.007;0.013;0.047
477;0.006;0.013;0.047
478;0.006;0.013;0.047
479;0.007;0.013;0.047
480;0.007;0.013;0.047
481;0.007;0.013;0.048
482;0.007;0.013;0.048
483;0.007;0.013;0.048
484;0.007;0.013;0.048
485;0.007;0.013;0.047
486;0.007;0.013;0.047
487;0.007;0.013;0.048
488;0.007;0.013;0.048
489;0.007;0.013;0.048
490;0.007;0.013;0.048
491;0.007;0.014;0.048
492;0.007;0.014;0.048
493;0.007;0.014;0.048
494;0.007;0.014;0.049
495;0.007;0.014;0.048
496;0.007;0.014;0.048
497;0.007;0.014;0.049
498;0.007;0.014;0.049
499;0.007;0.014;0.049
500;0.007;0.014;0.049
501;0.007;0.014;0.049
502;0.007;0.014;0.049
503;0.007;0.014;0.049
504;0.007;0.014;0.049
505;0.007;0.014;0.049
506;0.007;0.014;0.049
507;0.007;0.014;0.049
508;0.007;0.014;0.049
509;0.007;0.014;0.049
510;0.007;0.014;0.049
511;0.008;0.014;0.05
512;0.008;0.014;0.05
513;0.008;0.015;0.059
514;0.008;0.015;0.061
515;0.008;0.015;0.065
516;0.008;0.016;0.065
517;0.008;0.015;0.069
518;0.008;0.015;0.071
519;0.008;0.015;0.072
520;0.008;0.016;0.074
521;0.008;0.016;0.078
522;0.008;0.017;0.079
523;0.008;0.016;0.083
524;0.009;0.017;0.084
525;0.009;0.017;0.083
526;0.009;0.017;0.085
527;0.009;0.017;0.093
528;0.01;0.019;0.094
529;0.009;0.019;0.092
530;0.009;0.018;0.091
531;0.01;0.018;0.103
532;0.012;0.027;0.117
533;0.01;0.02;0.1
534;0.009;0.019;0.094
535;0.009;0.018;0.093
536;0.009;0.018;0.095
537;0.009;0.018;0.094
538;0.009;0.018;0.103
539;0.01;0.019;0.104
540;0.01;0.019;0.099
541;0.009;0.019;0.171
542;0.024;0.047;0.208
543;0.024;0.042;0.226
544;0.024;0.044;0.248
545;0.014;0.037;0.151
546;0.014;0.026;0.165
547;0.013;0.032;0.199
548;0.011;0.021;0.19
549;0.012;0.022;0.246
550;0.018;0.024;0.127
551;0.011;0.019;0.113
552;0.011;0.02;0.256
553;0.025;0.043;0.274
554;0.025;0.05;0.274
555;0.025;0.049;0.267
556;0.025;0.05;0.275
557;0.026;0.05;0.273
558;0.026;0.05;0.269
559;0.026;0.05;0.251
560;0.025;0.051;0.279
561;0.026;0.051;0.27
562;0.026;0.051;0.286
563;0.026;0.05;0.259
564;0.022;0.052;0.259
565;0.026;0.05;0.281
566;0.026;0.05;0.287
567;0.027;0.051;0.276
568;0.026;0.052;0.282
569;0.027;0.052;0.285
570;0.019;0.052;0.29
571;0.025;0.052;0.274
572;0.022;0.05;0.275
573;0.027;0.051;0.289
574;0.027;0.052;0.293
575;0.027;0.026;0.222
576;0.026;0.052;0.275
577;0.011;0.042;0.292
578;0.027;0.053;0.289
579;0.027;0.052;0.301
580;0.027;0.053;0.306
581;0.028;0.053;0.298
582;0.027;0.053;0.308
583;0.028;0.054;0.29
584;0.028;0.054;0.308
585;0.028;0.054;0.313
586;0.027;0.054;0.3
587;0.028;0.054;0.317
588;0.028;0.055;0.31
589;0.027;0.055;0.316
590;0.028;0.055;0.318
591;0.028;0.055;0.306
592;0.028;0.055;0.319
593;0.029;0.056;0.316
594;0.028;0.056;0.323
595;0.029;0.056;0.324
596;0.029;0.054;0.301
597;0.028;0.055;0.323
598;0.03;0.056;0.311
599;0.029;0.056;0.325
600;0.024;0.036;0.321
601;0.029;0.056;0.313
602;0.029;0.055;0.326
603;0.03;0.055;0.321
604;0.03;0.057;0.329
605;0.03;0.056;0.325
606;0.03;0.056;0.321
607;0.03;0.056;0.326
608;0.03;0.057;0.322
609;0.03;0.057;0.329
610;0.031;0.06;0.335
611;0.031;0.049;0.334
612;0.03;0.057;0.333
613;0.03;0.058;0.327
614;0.031;0.058;0.337
615;0.031;0.058;0.305
616;0.028;0.057;0.334
617;0.031;0.058;0.335
618;0.031;0.058;0.323
619;0.031;0.058;0.338
620;0.031;0.058;0.324
621;0.031;0.057;0.339
622;0.032;0.06;0.34
623;0.031;0.051;0.339
624;0.031;0.057;0.341
625;0.032;0.059;0.342
626;0.033;0.06;0.343
627;0.031;0.06;0.299
628;0.032;0.059;0.34
629;0.032;0.059;0.339
630;0.034;0.05;0.337
631;0.032;0.058;0.33
632;0.03;0.059;0.331
633;0.033;0.06;0.337
634;0.032;0.06;0.329
635;0.033;0.06;0.297
636;0.032;0.059;0.34
637;0.033;0.058;0.328
638;0.033;0.059;0.344
639;0.034;0.06;0.333
640;0.033;0.061;0.34
641;0.033;0.06;0.342
642;0.034;0.062;0.357
643;0.033;0.063;0.357
644;0.034;0.054;0.361
645;0.033;0.063;0.358
646;0.013;0.041;0.326
647;0.033;0.062;0.37
648;0.034;0.063;0.353
649;0.034;0.062;0.346
650;0.033;0.062;0.348
651;0.034;0.062;0.366
652;0.034;0.064;0.371
653;0.028;0.058;0.366
654;0.034;0.063;0.367
655;0.034;0.062;0.363
656;0.035;0.067;0.37
657;0.034;0.064;0.366
658;0.034;0.063;0.38
659;0.034;0.064;0.365
660;0.035;0.065;0.38
661;0.036;0.064;0.339
662;0.035;0.065;0.381
663;0.036;0.065;0.374
664;0.035;0.064;0.378
665;0.036;0.065;0.376
666;0.036;0.065;0.357
667;0.036;0.065;0.373
668;0.031;0.066;0.386
669;0.033;0.064;0.388
670;0.031;0.057;0.377
671;0.037;0.066;0.382
672;0.036;0.054;0.378
673;0.035;0.065;0.382
674;0.036;0.066;0.381
675;0.037;0.067;0.387
676;0.037;0.067;0.377
677;0.036;0.066;0.39
678;0.037;0.067;0.385
679;0.037;0.067;0.39
680;0.038;0.067;0.379
681;0.038;0.043;0.369
682;0.038;0.068;0.387
683;0.038;0.068;0.389
684;0.037;0.067;0.383
685;0.038;0.068;0.398
686;0.038;0.066;0.376
687;0.034;0.066;0.392
688;0.038;0.068;0.386
689;0.038;0.067;0.39
690;0.03;0.067;0.394
691;0.037;0.067;0.391
692;0.038;0.067;0.383
693;0.038;0.069;0.396
694;0.038;0.069;0.387
695;0.039;0.069;0.4
696;0.039;0.069;0.385
697;0.04;0.069;0.391
698;0.038;0.067;0.366
699;0.025;0.067;0.397
700;0.04;0.069;0.375
701;0.039;0.068;0.397
702;0.038;0.07;0.356
703;0.04;0.068;0.4
704;0.04;0.07;0.395
705;0.04;0.073;0.355
706;0.03;0.07;0.379
707;0.041;0.07;0.404
708;0.041;0.071;0.397
709;0.041;0.069;0.405
710;0.041;0.071;0.405
711;0.038;0.07;0.4
712;0.039;0.07;0.395
713;0.041;0.071;0.415
714;0.039;0.071;0.404
715;0.041;0.072;0.407
716;0.04;0.047;0.371
717;0.041;0.069;0.405
718;0.04;0.071;0.337
719;0.042;0.073;0.411
720;0.041;0.071;0.407
721;0.042;0.072;0.415
722;0.042;0.073;0.406
723;0.043;0.073;0.417
724;0.042;0.073;0.405
725;0.043;0.073;0.418
726;0.043;0.073;0.411
727;0.042;0.073;0.4
728;0.016;0.064;0.38
729;0.042;0.073;0.423
730;0.042;0.072;0.411
731;0.042;0.072;0.418
732;0.043;0.061;0.415
733;0.043;0.074;0.415
734;0.034;0.073;0.415
735;0.043;0.074;0.396
736;0.044;0.074;0.416
737;0.043;0.072;0.403
738;0.044;0.074;0.422
739;0.044;0.074;0.411
740;0.044;0.073;0.42
741;0.044;0.075;0.374
742;0.044;0.072;0.409
743;0.045;0.075;0.413
744;0.045;0.075;0.42
745;0.045;0.074;0.408
746;0.044;0.075;0.421
747;0.044;0.073;0.405
748;0.044;0.075;0.423
749;0.045;0.065;0.422
750;0.045;0.074;0.415
751;0.038;0.076;0.423
752;0.046;0.075;0.402
753;0.044;0.074;0.427
754;0.045;0.076;0.412
755;0.045;0.076;0.418
756;0.045;0.076;0.41
757;0.046;0.076;0.424
758;0.045;0.075;0.41
759;0.046;0.076;0.419
760;0.046;0.075;0.413
761;0.046;0.075;0.422
762;0.047;0.069;0.421
763;0.046;0.077;0.424
764;0.037;0.076;0.405
765;0.046;0.076;0.414
766;0.047;0.077;0.409
767;0.047;0.076;0.406
768;0.046;0.077;0.423
769;0.046;0.076;0.416
770;0.048;0.079;0.437
771;0.047;0.078;0.427
772;0.047;0.079;0.441
773;0.048;0.079;0.436
774;0.048;0.078;0.408
775;0.04;0.078;0.44
776;0.048;0.079;0.409
777;0.048;0.08;0.448
778;0.049;0.081;0.415
779;0.048;0.08;0.452
780;0.048;0.079;0.442
781;0.048;0.081;0.456
782;0.048;0.07;0.45
783;0.049;0.08;0.437
784;0.049;0.081;0.457
785;0.049;0.081;0.444
786;0.05;0.082;0.458
787;0.049;0.08;0.442
788;0.05;0.081;0.455
789;0.037;0.082;0.46
790;0.05;0.081;0.44
791;0.049;0.082;0.459
792;0.05;0.082;0.449
793;0.05;0.084;0.462
794;0.051;0.074;0.463
795;0.052;0.084;0.448
796;0.049;0.082;0.462
797;0.051;0.084;0.448
798;0.05;0.083;0.465
799;0.052;0.084;0.456
800;0.05;0.083;0.416
801;0.045;0.084;0.459
802;0.033;0.082;0.461
803;0.051;0.083;0.469
804;0.051;0.083;0.454
805;0.053;0.085;0.473
806;0.043;0.084;0.466
807;0.051;0.085;0.46
808;0.053;0.086;0.474
809;0.052;0.086;0.46
810;0.052;0.085;0.473
811;0.037;0.085;0.448
812;0.053;0.086;0.46
813;0.039;0.068;0.457
814;0.052;0.085;0.456
815;0.052;0.086;0.477
816;0.052;0.072;0.477
817;0.054;0.087;0.459
818;0.052;0.085;0.48
819;0.054;0.088;0.463
820;0.055;0.088;0.476
821;0.046;0.087;0.478
822;0.054;0.088;0.458
823;0.054;0.086;0.478
824;0.054;0.088;0.47
825;0.054;0.087;0.469
826;0.054;0.088;0.48
827;0.056;0.088;0.469
828;0.054;0.088;0.481
829;0.055;0.088;0.477
830;0.054;0.089;0.469
831;0.054;0.087;0.475
832;0.054;0.088;0.462
833;0.055;0.088;0.475
834;0.047;0.09;0.479
835;0.055;0.082;0.471
836;0.055;0.088;0.48
837;0.056;0.091;0.478
838;0.055;0.088;0.474
839;0.056;0.09;0.49
840;0.056;0.091;0.478
841;0.056;0.091;0.482
842;0.052;0.085;0.486
843;0.057;0.092;0.466
844;0.056;0.09;0.487
845;0.056;0.092;0.44
846;0.056;0.091;0.48
847;0.056;0.09;0.488
848;0.058;0.091;0.487
849;0.059;0.09;0.491
850;0.049;0.091;0.493
851;0.056;0.09;0.484
852;0.057;0.078;0.497
853;0.059;0.088;0.486
854;0.059;0.093;0.471
855;0.059;0.09;0.49
856;0.059;0.077;0.48
857;0.058;0.091;0.487
858;0.057;0.093;0.496
859;0.059;0.092;0.492
860;0.06;0.092;0.496
861;0.056;0.088;0.494
862;0.06;0.093;0.482
863;0.06;0.094;0.5
864;0.059;0.082;0.487
865;0.059;0.092;0.436
866;0.061;0.094;0.468
867;0.056;0.094;0.488
868;0.059;0.093;0.485
869;0.051;0.093;0.493
870;0.061;0.094;0.487
871;0.059;0.093;0.499
872;0.061;0.086;0.498
873;0.059;0.098;0.496
874;0.062;0.095;0.497
875;0.06;0.077;0.497
876;0.06;0.093;0.486
877;0.06;0.089;0.462
878;0.062;0.095;0.49
879;0.06;0.093;0.488
880;0.062;0.095;0.49
881;0.063;0.096;0.494
882;0.061;0.095;0.493
883;0.064;0.091;0.502
884;0.061;0.094;0.492
885;0.063;0.094;0.497
886;0.055;0.094;0.496
887;0.062;0.097;0.49
888;0.063;0.081;0.486
889;0.062;0.079;0.388
890;0.06;0.096;0.484
891;0.063;0.097;0.496
892;0.063;0.096;0.491
893;0.064;0.096;0.484
894;0.064;0.097;0.492
895;0.064;0.097;0.491
896;0.062;0.095;0.493
897;0.055;0.093;0.483
898;0.063;0.096;0.494
899;0.064;0.097;0.494
900;0.064;0.09;0.5
901;0.063;0.098;0.5
902;0.065;0.099;0.507
903;0.065;0.091;0.506
904;0.064;0.097;0.499
905;0.066;0.099;0.506
906;0.065;0.093;0.507
907;0.064;0.101;0.49
908;0.066;0.098;0.494
909;0.066;0.093;0.509
910;0.064;0.102;0.502
911;0.065;0.1;0.507
912;0.065;0.093;0.51
913;0.065;0.103;0.5
914;0.068;0.103;0.513
915;0.066;0.095;0.512
916;0.067;0.102;0.507
917;0.066;0.101;0.485
918;0.067;0.1;0.507
919;0.068;0.103;0.51
920;0.068;0.105;0.52
921;0.06;0.104;0.519
922;0.068;0.104;0.491
923;0.068;0.105;0.507
924;0.065;0.101;0.516
925;0.069;0.103;0.506
926;0.069;0.105;0.463
927;0.067;0.102;0.482
928;0.069;0.104;0.508
929;0.069;0.104;0.499
930;0.069;0.105;0.516
931;0.067;0.104;0.513
932;0.067;0.103;0.508
933;0.069;0.106;0.523
934;0.069;0.106;0.505
935;0.068;0.104;0.515
936;0.069;0.104;0.512
937;0.069;0.106;0.475
938;0.07;0.105;0.507
939;0.068;0.104;0.513
940;0.07;0.097;0.517
941;0.07;0.107;0.516
942;0.071;0.108;0.524
943;0.07;0.094;0.524
944;0.071;0.107;0.514
945;0.071;0.107;0.516
946;0.071;0.106;0.521
947;0.07;0.106;0.515
948;0.07;0.105;0.506
949;0.072;0.108;0.519
950;0.07;0.107;0.513
951;0.071;0.107;0.517
952;0.072;0.108;0.525
953;0.073;0.1;0.522
954;0.071;0.106;0.515
955;0.073;0.108;0.52
956;0.065;0.077;0.517
957;0.07;0.099;0.508
958;0.073;0.106;0.517
959;0.068;0.11;0.526
960;0.073;0.11;0.519
961;0.074;0.11;0.508
962;0.074;0.11;0.529
963;0.073;0.107;0.497
964;0.074;0.111;0.519
965;0.075;0.112;0.534
966;0.073;0.102;0.497
967;0.072;0.109;0.513
968;0.073;0.112;0.518
969;0.063;0.112;0.533
970;0.074;0.114;0.52
971;0.075;0.113;0.533
972;0.074;0.112;0.536
973;0.076;0.106;0.529
974;0.051;0.104;0.524
975;0.074;0.112;0.497
976;0.07;0.106;0.535
977;0.076;0.114;0.525
978;0.076;0.113;0.527
979;0.077;0.114;0.532
980;0.075;0.112;0.521
981;0.077;0.115;0.528
982;0.077;0.113;0.53
983;0.069;0.114;0.533
984;0.076;0.11;0.478
985;0.076;0.114;0.497
986;0.076;0.113;0.532
987;0.077;0.114;0.52
988;0.076;0.113;0.525
989;0.078;0.115;0.528
990;0.077;0.106;0.537
991;0.078;0.116;0.524
992;0.077;0.114;0.529
993;0.078;0.117;0.537
994;0.076;0.117;0.506
995;0.08;0.084;0.524
996;0.077;0.116;0.538
997;0.079;0.111;0.537
998;0.077;0.115;0.516
999;0.077;0.115;0.54
1000;0.082;0.111;0.541
1100;0.094;0.135;1.069
1200;0.113;0.167;1.258
1300;0.131;0.192;1.447
1400;0.155;0.208;1.582
1500;0.177;0.226;1.646
1600;0.196;0.252;1.837
1700;0.227;0.27;1.952
1800;0.254;0.295;1.974
1900;0.281;0.312;2.068
2000;0.31;0.347;2.141
2100;0.342;0.393;3.433
2200;0.371;0.435;4.166
2300;0.405;0.457;4.565
2400;0.409;0.501;5.136
2500;0.474;0.531;5.337
2600;0.512;0.563;5.863
2700;0.533;0.601;6.177
2800;0.609;0.615;6.263
2900;0.625;0.641;6.548
3000;0.677;0.666;6.576
3100;0.729;0.711;7.037
3200;0.78;0.753;7.308
3300;0.827;0.783;7.429
3400;0.871;0.824;7.688
3500;0.937;0.848;7.874
3600;0.978;0.882;7.911
3700;1.015;0.915;8.07
3800;1.086;0.961;8.19
3900;1.12;1.007;8.394
4000;1.204;1.053;8.48
4100;1.268;1.113;9.772
4200;1.319;1.174;13.723
4300;1.374;1.267;15.334
4400;1.434;1.32;16.939
4500;1.51;1.362;17.637
4600;1.586;1.358;16.758
4700;1.631;1.454;19.932
